scrape_date,scrape_ts_utc,line,brand,tier,ship,ship_code,itinerary_code,itinerary_name,sailing_id,sail_date,return_date,nights,region,embark_port,market,currency,cabin_category,cabin_subcategory,vendor_category_code,rate_code,price_per_person,price_total,price_pppn,price_basis,taxes_fees,availability_status,availability_status_raw,units_remaining,promo_hash,source_url
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23249,2027-06-05,2027-06-10,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,737.0,1474.0,147.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23249,2027-06-05,2027-06-10,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,977.0,1954.0,195.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23249,2027-06-05,2027-06-10,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1847.0,3694.0,369.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24311,2027-06-13,2027-06-17,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,1017.0,2034.0,254.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24311,2027-06-13,2027-06-17,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,567.0,1134.0,141.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24311,2027-06-13,2027-06-17,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,647.0,1294.0,161.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24311,2027-06-13,2027-06-17,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1057.0,2114.0,264.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23251,2027-06-14,2027-06-19,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1082.0,2164.0,216.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23251,2027-06-14,2027-06-19,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,737.0,1474.0,147.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23251,2027-06-14,2027-06-19,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,977.0,1954.0,195.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23251,2027-06-14,2027-06-19,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1727.0,3454.0,345.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24312,2027-06-17,2027-06-21,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,1054.0,2108.0,263.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24312,2027-06-17,2027-06-21,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,604.0,1208.0,151.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24312,2027-06-17,2027-06-21,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,684.0,1368.0,171.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24312,2027-06-17,2027-06-21,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1114.0,2228.0,278.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23252,2027-06-19,2027-06-24,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1082.0,2164.0,216.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23252,2027-06-19,2027-06-24,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,737.0,1474.0,147.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23252,2027-06-19,2027-06-24,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,977.0,1954.0,195.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23252,2027-06-19,2027-06-24,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1867.0,3734.0,373.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24314,2027-06-27,2027-07-01,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,1017.0,2034.0,254.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24314,2027-06-27,2027-07-01,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,567.0,1134.0,141.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24314,2027-06-27,2027-07-01,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,647.0,1294.0,161.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24314,2027-06-27,2027-07-01,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1017.0,2034.0,254.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23254,2027-06-28,2027-07-03,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1082.0,2164.0,216.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23254,2027-06-28,2027-07-03,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,737.0,1474.0,147.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23254,2027-06-28,2027-07-03,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,977.0,1954.0,195.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23254,2027-06-28,2027-07-03,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1737.0,3474.0,347.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24315,2027-07-01,2027-07-05,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,1079.0,2158.0,269.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24315,2027-07-01,2027-07-05,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,629.0,1258.0,157.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24315,2027-07-01,2027-07-05,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,709.0,1418.0,177.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24315,2027-07-01,2027-07-05,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1139.0,2278.0,284.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23255,2027-07-03,2027-07-08,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1097.0,2194.0,219.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23255,2027-07-03,2027-07-08,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,752.0,1504.0,150.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23255,2027-07-03,2027-07-08,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,992.0,1984.0,198.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23255,2027-07-03,2027-07-08,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1792.0,3584.0,358.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24317,2027-07-11,2027-07-15,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,992.0,1984.0,248.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24317,2027-07-11,2027-07-15,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,542.0,1084.0,135.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24317,2027-07-11,2027-07-15,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,622.0,1244.0,155.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24317,2027-07-11,2027-07-15,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1052.0,2104.0,263.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23257,2027-07-12,2027-07-17,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1077.0,2154.0,215.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23257,2027-07-12,2027-07-17,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,732.0,1464.0,146.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23257,2027-07-12,2027-07-17,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,972.0,1944.0,194.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23257,2027-07-12,2027-07-17,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1692.0,3384.0,338.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24318,2027-07-15,2027-07-19,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,1039.0,2078.0,259.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24318,2027-07-15,2027-07-19,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,589.0,1178.0,147.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24318,2027-07-15,2027-07-19,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,669.0,1338.0,167.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24318,2027-07-15,2027-07-19,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1099.0,2198.0,274.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23258,2027-07-17,2027-07-22,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1057.0,2114.0,211.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23258,2027-07-17,2027-07-22,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,712.0,1424.0,142.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23258,2027-07-17,2027-07-22,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,952.0,1904.0,190.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23258,2027-07-17,2027-07-22,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1752.0,3504.0,350.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24320,2027-07-25,2027-07-29,4,Caribbean,"Tampa, FL",US,USD,balcony,OB,8A,OB7,982.0,1964.0,245.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24320,2027-07-25,2027-07-29,4,Caribbean,"Tampa, FL",US,USD,inside,IS,1A,OB7,532.0,1064.0,133.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24320,2027-07-25,2027-07-29,4,Caribbean,"Tampa, FL",US,USD,oceanview,OS,6A,OB7,612.0,1224.0,153.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Paradise,PA,WC2,"4-Day Western Caribbean from Tampa, FL",24320,2027-07-25,2027-07-29,4,Caribbean,"Tampa, FL",US,USD,suite,SU,OB,OB7,1042.0,2084.0,260.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23260,2027-07-26,2027-07-31,5,Caribbean,"Galveston, TX",US,USD,balcony,OB,7C,OB7,1027.0,2054.0,205.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23260,2027-07-26,2027-07-31,5,Caribbean,"Galveston, TX",US,USD,inside,IS,1A,OB7,682.0,1364.0,136.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23260,2027-07-26,2027-07-31,5,Caribbean,"Galveston, TX",US,USD,oceanview,OS,6A,OB7,922.0,1844.0,184.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Horizon,HZ,WC2,"5-Day Western Caribbean from Galveston, TX",23260,2027-07-26,2027-07-31,5,Caribbean,"Galveston, TX",US,USD,suite,SU,OS,OB7,1562.0,3124.0,312.4,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
